SO2,NO2,O3,CO,PM10,PM2.5,total_bad
0.002,0.011000000000000001,0.019,0.4,17.0,10.0,0
0.003,0.015,0.068,0.3,25.0,16.0,0
0.005,0.013999999999999999,0.05,0.4,28.0,16.0,0
0.003,0.006999999999999999,0.02,0.2,16.0,5.0,0
0.005,0.027000000000000003,0.063,0.6,61.0,31.0,0
0.002,0.017,0.015,0.4,15.0,11.0,0
0.006,0.061,0.016,0.8,107.0,45.0,0
0.01,0.03,0.038,0.5,49.0,39.0,0
0.005,0.026000000000000002,0.009000000000000001,0.5,40.0,18.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
0.004,0.012,0.043,0.4,43.0,32.0,0
0.006,0.006999999999999999,0.013000000000000001,0.2,7.0,3.0,0
0.004,0.021,0.053,0.2,42.0,33.0,0
0.004,0.042,0.002,0.9,29.0,22.0,0
0.005,0.011000000000000001,0.051,0.3,31.0,20.0,0
0.006,0.027999999999999997,0.065,0.2,67.0,28.0,0
0.002,0.017,0.08199999999999999,0.1,26.0,16.0,0
0.008,0.040999999999999995,0.051,0.6,76.0,38.0,0
0.005,0.046,0.004,1.2,58.0,52.0,0
0.008,0.036000000000000004,0.034,0.6,56.0,31.0,0
0.003,0.008,0.023,0.3,15.0,7.0,0
0.006,0.013999999999999999,0.10099999999999999,0.7,54.0,29.0,0
0.002,0.040999999999999995,0.031,0.7,63.0,40.0,0
0.005,0.051,0.003,0.7,36.0,23.0,0
0.004,0.018000000000000002,0.026000000000000002,0.4,33.0,17.0,0
0.002,0.008,0.04,0.5,25.0,8.0,0
0.003,0.055,0.006,0.7,52.0,15.0,0
0.006999999999999999,0.054000000000000006,0.003,0.8,45.0,29.0,0
0.003,0.038,0.009000000000000001,0.5,51.0,16.0,0
0.004,0.025,0.013999999999999999,0.3,21.0,17.0,0
0.002,0.021,0.0,0.8,30.0,19.0,0
0.0,0.013999999999999999,0.01,0.2,0.0,0.0,0
0.004,0.047,0.002,0.8,40.0,20.0,0
0.003,0.035,0.009000000000000001,0.5,71.0,51.0,0
0.006999999999999999,0.02,0.024,0.1,53.0,21.0,0
0.006999999999999999,0.071,0.009000000000000001,0.8,96.0,53.0,0
0.003,0.043,0.002,0.7,2.0,29.0,0
0.005,0.008,0.027000000000000003,0.3,16.0,16.0,0
0.006,0.039,0.004,0.7,33.0,22.0,0
0.006,0.034,0.005,0.5,22.0,15.0,0
0.003,0.040999999999999995,0.02,0.6,50.0,37.0,0
0.003,0.011000000000000001,0.024,0.2,5.0,2.0,0
0.002,0.022000000000000002,0.078,0.2,45.0,31.0,0
0.009000000000000001,0.064,0.005,0.8,80.0,51.0,0
0.004,0.047,0.006999999999999999,0.7,28.0,14.0,0
0.005,0.023,0.032,0.3,32.0,21.0,0
0.003,0.036000000000000004,0.013000000000000001,0.6,66.0,32.0,0
0.003,0.022000000000000002,0.019,0.4,80.0,13.0,0
0.001,0.038,0.011000000000000001,0.3,30.0,12.0,0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
0.003,0.036000000000000004,0.011000000000000001,0.5,18.0,15.0,0
0.004,0.018000000000000002,0.031,0.4,19.0,21.0,0
0.004,0.063,0.003,0.9,56.0,33.0,0
0.005,0.026000000000000002,0.018000000000000002,0.4,56.0,39.0,0
0.004,0.052000000000000005,0.011000000000000001,0.6,54.0,42.0,0
0.005,0.031,0.009000000000000001,0.5,25.0,14.0,0
0.005,0.06,0.002,1.3,70.0,42.0,0
0.005,0.036000000000000004,0.002,0.6,37.0,19.0,0
0.005,0.021,0.049,0.6,53.0,31.0,0
0.004,0.040999999999999995,0.005,0.4,75.0,25.0,0
0.006999999999999999,0.052000000000000005,0.006,0.9,52.0,39.0,0
0.006,0.013000000000000001,0.033,0.4,3.0,1.0,0
0.006,0.042,0.003,0.9,79.0,41.0,0
0.003,0.035,0.005,0.4,21.0,14.0,0
0.004,0.065,0.002,1.2,85.0,66.0,0
0.003,0.006999999999999999,0.07200000000000001,0.2,34.0,16.0,0
0.004,0.021,0.017,0.3,34.0,11.0,0
0.006,0.008,0.027999999999999997,0.5,22.0,10.0,0
0.004,0.037000000000000005,0.02,1.0,95.0,69.0,0
0.004,0.032,0.009000000000000001,0.5,44.0,21.0,0
0.008,0.024,0.127,0.5,46.0,39.0,0
0.006999999999999999,0.07400000000000001,0.003,0.9,105.0,60.0,0
0.008,0.025,0.019,0.6,58.0,16.0,0
0.004,0.032,0.005,0.5,55.0,34.0,0
0.005,0.069,0.003,1.4,34.0,26.0,0
0.003,0.035,0.008,0.5,20.0,8.0,0
0.004,0.012,0.063,0.4,20.0,9.0,0
0.005,0.021,0.025,0.4,27.0,19.0,0
0.008,0.026000000000000002,0.02,0.4,66.0,31.0,0
0.004,0.061,0.001,0.6,32.0,19.0,0
0.006,0.018000000000000002,0.028999999999999998,0.5,33.0,23.0,0
0.005,0.019,0.036000000000000004,0.5,40.0,26.0,0
0.009000000000000001,0.055,0.043,0.7,117.0,58.0,0
0.005,0.039,0.003,0.4,64.0,46.0,0
0.003,0.018000000000000002,0.009000000000000001,0.5,38.0,28.0,0
0.003,0.015,0.018000000000000002,0.3,20.0,10.0,0
0.004,0.012,0.08,0.4,24.0,28.0,0
0.004,0.018000000000000002,0.022000000000000002,0.3,20.0,22.0,0
0.005,0.011000000000000001,0.06,0.3,43.0,20.0,0
0.003,0.013000000000000001,0.013000000000000001,0.3,4.0,1.0,0
0.003,0.037000000000000005,0.001,0.6,39.0,27.0,0
0.002,0.011000000000000001,0.05,0.3,48.0,37.0,0
0.004,0.069,0.002,1.0,64.0,52.0,0
0.006,0.046,0.021,1.0,104.0,69.0,0
0.003,0.045,0.018000000000000002,0.5,39.0,26.0,0
0.004,0.016,0.066,0.3,42.0,35.0,0
0.003,0.013000000000000001,0.049,0.5,9.0,10.0,0
0.003,0.012,0.031,0.6,39.0,21.0,0
0.003,0.016,0.059000000000000004,0.6,985.0,21.0,0
0.005,0.054000000000000006,0.001,0.8,31.0,22.0,0
0.002,0.028999999999999998,0.018000000000000002,0.3,5.0,3.0,0
0.008,0.039,0.006,0.7,103.0,32.0,0
0.004,0.032,0.003,0.5,35.0,25.0,0
0.004,0.059000000000000004,0.006,0.8,54.0,29.0,0
0.003,0.018000000000000002,0.016,0.4,101.0,20.0,0
0.006,0.037000000000000005,0.006999999999999999,0.4,45.0,35.0,0
0.006,0.046,0.027000000000000003,0.8,47.0,30.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
0.004,0.032,0.05,0.6,75.0,50.0,0
0.006999999999999999,0.063,0.002,1.2,70.0,46.0,0
0.003,0.031,0.022000000000000002,0.3,45.0,18.0,0
0.003,0.044000000000000004,0.02,0.7,18.0,11.0,0
0.005,0.012,0.035,0.4,29.0,18.0,0
0.005,0.054000000000000006,0.004,0.8,31.0,19.0,0
0.005,0.027000000000000003,0.006999999999999999,0.4,14.0,15.0,0
0.005,0.01,0.027000000000000003,0.3,25.0,20.0,0
0.002,0.01,0.045,0.1,16.0,6.0,0
0.002,0.028999999999999998,0.034,0.3,88.0,18.0,0
0.003,0.016,0.023,0.2,8.0,3.0,0
0.008,0.023,0.073,0.5,50.0,22.0,0
0.005,0.015,0.026000000000000002,0.3,26.0,16.0,0
0.003,0.016,0.036000000000000004,0.6,27.0,22.0,0
0.004,0.021,0.034,0.5,31.0,23.0,0
0.003,0.004,0.028999999999999998,0.2,8.0,6.0,0
0.011000000000000001,0.046,0.037000000000000005,1.0,103.0,68.0,0
0.005,0.025,0.015,0.4,39.0,25.0,0
0.005,0.024,0.086,0.5,53.0,34.0,0
0.005,0.024,0.001,0.7,33.0,21.0,0
0.004,0.012,0.07,0.3,57.0,22.0,0
0.006,0.069,0.003,1.1,93.0,55.0,0
0.006999999999999999,0.04,0.003,0.6,37.0,18.0,0
0.003,0.011000000000000001,0.035,0.4,7.0,5.0,0
0.004,0.016,0.03,0.2,42.0,26.0,0
0.006999999999999999,0.027999999999999997,0.032,0.3,63.0,24.0,0
0.004,0.011000000000000001,0.016,0.3,18.0,11.0,0
0.004,0.038,0.013000000000000001,0.5,23.0,12.0,0
0.003,0.017,0.036000000000000004,0.3,26.0,11.0,0
0.006,0.064,0.008,1.1,64.0,56.0,0
0.004,0.032,0.018000000000000002,0.5,22.0,17.0,0
0.006999999999999999,0.067,0.006999999999999999,1.0,72.0,51.0,0
0.004,0.016,0.044000000000000004,0.5,64.0,48.0,0
0.003,0.038,0.01,0.4,76.0,19.0,0
0.008,0.031,0.003,0.9,32.0,24.0,0
0.005,0.06,0.004,0.7,59.0,33.0,0
0.003,0.05,0.002,0.6,38.0,26.0,0
0.004,0.016,0.049,0.4,41.0,22.0,0
0.002,0.013999999999999999,0.013000000000000001,0.3,12.0,2.0,0
0.003,0.036000000000000004,0.025,0.5,43.0,39.0,0
0.003,0.019,0.048,0.2,15.0,12.0,0
0.005,0.01,0.045,0.2,32.0,12.0,0
0.005,0.025,0.027000000000000003,0.5,56.0,22.0,0
0.002,0.011000000000000001,0.027999999999999997,0.4,19.0,6.0,0
0.003,0.044000000000000004,0.002,0.6,21.0,17.0,0
0.005,0.031,0.002,0.6,29.0,5.0,0
0.004,0.05,0.006999999999999999,0.6,44.0,32.0,0
0.006,0.033,0.013000000000000001,0.5,32.0,15.0,0
0.006,0.040999999999999995,0.006999999999999999,0.8,90.0,63.0,0
0.004,0.015,0.027999999999999997,0.5,56.0,46.0,0
0.003,0.011000000000000001,0.016,0.3,15.0,9.0,0
0.004,0.015,0.062,0.3,25.0,11.0,0
0.004,0.008,0.031,0.3,22.0,5.0,0
0.002,0.025,0.013000000000000001,0.4,38.0,25.0,0
0.006,0.031,0.044000000000000004,0.4,306.0,40.0,0
0.003,0.044000000000000004,0.013000000000000001,0.5,65.0,28.0,0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
0.006999999999999999,0.054000000000000006,0.002,1.0,59.0,37.0,0
0.005,0.026000000000000002,0.027000000000000003,1.0,178.0,127.0,0
0.005,0.021,0.018000000000000002,0.0,37.0,34.0,0
0.005,0.021,0.005,0.3,24.0,14.0,0
0.003,0.027000000000000003,0.019,0.3,3.0,1.0,0
0.006999999999999999,0.07400000000000001,0.002,1.0,112.0,79.0,0
0.004,0.013999999999999999,0.02,0.3,5.0,3.0,0
0.004,0.016,0.032,0.3,14.0,4.0,0
0.002,0.025,0.017,0.3,22.0,13.0,0
0.004,0.01,0.018000000000000002,0.5,24.0,13.0,0
0.003,0.022000000000000002,0.017,0.4,12.0,8.0,0
0.006,0.032,0.039,0.4,34.0,13.0,0
0.004,0.04,0.006999999999999999,0.6,25.0,10.0,0
0.003,0.013999999999999999,0.071,0.4,13.0,16.0,0
0.002,0.011000000000000001,0.019,0.7,6.0,1.0,0
0.006999999999999999,0.07,0.002,0.8,78.0,31.0,0
0.006,0.02,0.011000000000000001,0.3,26.0,19.0,0
0.002,0.011000000000000001,0.045,0.4,10.0,8.0,0
0.003,0.012,0.035,0.4,38.0,23.0,0
0.005,0.013000000000000001,0.042,0.4,34.0,21.0,0
0.004,0.057999999999999996,0.002,1.0,38.0,29.0,0
0.005,0.02,0.042,0.4,26.0,18.0,0
0.005,0.013000000000000001,0.02,0.7,26.0,17.0,0
0.005,0.049,0.009000000000000001,0.6,48.0,21.0,0
0.003,0.039,0.002,0.5,20.0,15.0,0
0.006999999999999999,0.068,0.006999999999999999,0.7,84.0,52.0,0
0.006,0.013999999999999999,0.006,0.3,16.0,11.0,0
0.005,0.033,0.008,0.8,43.0,23.0,0
0.006999999999999999,0.032,0.055,0.4,75.0,49.0,0
0.006,0.015,0.061,0.7,46.0,26.0,0
0.004,0.024,0.067,0.4,73.0,46.0,0
0.004,0.032,0.015,0.3,21.0,14.0,0
0.006,0.038,0.006,0.6,45.0,40.0,0
0.003,0.025,0.069,0.4,89.0,32.0,0
0.006,0.046,0.015,0.6,46.0,22.0,0
0.002,0.009000000000000001,0.016,0.2,3.0,1.0,0
0.004,0.033,0.027999999999999997,0.4,48.0,30.0,0
0.005,0.017,0.032,0.5,57.0,45.0,0
0.004,0.013000000000000001,0.026000000000000002,0.2,7.0,8.0,0
0.003,0.006999999999999999,0.048,0.2,4.0,4.0,0
0.003,0.033,0.043,0.5,43.0,29.0,0
0.006999999999999999,0.035,0.042,0.5,81.0,61.0,0
0.003,0.024,0.128,0.4,43.0,25.0,0
0.005,0.027000000000000003,0.025,0.5,28.0,13.0,0
0.003,0.025,0.013000000000000001,0.4,22.0,18.0,0
0.006,0.06,0.013999999999999999,0.6,82.0,63.0,0
0.003,0.035,0.022000000000000002,0.4,26.0,18.0,0
0.005,0.054000000000000006,0.027999999999999997,0.5,85.0,46.0,0
0.004,0.057,0.005,0.7,73.0,38.0,0
0.003,0.051,0.016,0.5,27.0,14.0,0
0.006,0.05,0.002,0.7,65.0,46.0,0
0.002,0.037000000000000005,0.01,0.5,19.0,11.0,0
0.005,0.032,0.054000000000000006,0.4,177.0,79.0,0
0.006,0.035,0.026000000000000002,0.7,69.0,43.0,0
0.004,0.048,0.004,0.7,60.0,24.0,0
0.006,0.03,0.005,0.6,61.0,23.0,0
0.005,0.02,0.022000000000000002,0.4,19.0,7.0,0
0.006999999999999999,0.035,0.013000000000000001,0.6,71.0,22.0,0
0.003,0.026000000000000002,0.045,0.4,45.0,29.0,0
0.004,0.047,0.005,0.7,66.0,37.0,0
0.004,0.019,0.026000000000000002,0.3,30.0,18.0,0
0.005,0.024,0.027999999999999997,0.4,37.0,12.0,0
0.003,0.034,0.011000000000000001,0.7,62.0,50.0,0
0.003,0.01,0.032,0.1,6.0,3.0,0
0.004,0.013000000000000001,0.022000000000000002,0.4,24.0,7.0,0
0.004,0.009000000000000001,0.044000000000000004,0.3,23.0,15.0,0
0.004,0.054000000000000006,0.003,1.2,0.0,0.0,0
0.004,0.021,0.053,0.5,74.0,22.0,0
0.004,0.027999999999999997,0.022000000000000002,0.5,52.0,49.0,0
0.006999999999999999,0.044000000000000004,0.027999999999999997,0.6,40.0,14.0,0
0.005,0.017,0.068,1.9,134.0,29.0,0
0.006999999999999999,0.006,0.053,0.4,29.0,17.0,0
0.004,0.043,0.013000000000000001,0.5,30.0,20.0,0
0.004,0.02,0.025,0.5,33.0,25.0,0
0.005,0.023,0.039,0.2,24.0,16.0,0
0.006,0.025,0.031,0.4,49.0,37.0,0
0.004,0.006,0.033,0.3,39.0,7.0,0
0.005,0.016,0.016,0.5,75.0,52.0,0
0.004,0.028999999999999998,0.028999999999999998,0.8,25.0,26.0,0
0.003,0.045,0.005,0.6,35.0,22.0,0
0.002,0.01,0.028999999999999998,0.3,16.0,5.0,0
0.004,0.021,0.022000000000000002,0.5,25.0,12.0,0
0.003,0.012,0.023,0.4,23.0,12.0,0
0.003,0.02,0.018000000000000002,0.3,6.0,4.0,0
0.006,0.033,0.044000000000000004,0.5,64.0,41.0,0
0.008,0.066,0.009000000000000001,0.9,86.0,43.0,0
0.006,0.037000000000000005,0.004,0.7,39.0,30.0,0
0.004,0.021,0.044000000000000004,0.3,34.0,28.0,0
0.003,0.023,0.009000000000000001,0.3,22.0,11.0,0
0.002,0.036000000000000004,0.002,0.8,15.0,15.0,0
0.003,0.04,0.006999999999999999,0.5,31.0,13.0,0
0.004,0.037000000000000005,0.005,0.5,44.0,21.0,0
0.005,0.02,0.04,0.8,62.0,22.0,0
0.006,0.07,0.003,1.0,114.0,81.0,0
0.005,0.012,0.057999999999999996,0.3,18.0,12.0,0
0.005,0.049,0.002,0.8,70.0,46.0,0
0.006,0.011000000000000001,0.027000000000000003,0.3,3.0,2.0,0
0.003,0.027999999999999997,0.027999999999999997,0.4,32.0,16.0,0
0.006,0.011000000000000001,0.033,0.3,38.0,23.0,0
0.003,0.015,0.021,0.3,36.0,11.0,0
0.002,0.009000000000000001,0.027000000000000003,0.2,5.0,7.0,0
0.004,0.004,0.046,0.3,17.0,16.0,0
0.004,0.03,0.023,0.5,37.0,16.0,0
0.0,0.066,0.002,0.8,0.0,0.0,0
0.006999999999999999,0.023,0.028999999999999998,0.4,50.0,17.0,0
0.003,0.015,0.031,0.3,15.0,9.0,0
0.006,0.057,0.003,0.9,56.0,35.0,0
0.004,0.032,0.018000000000000002,0.5,31.0,14.0,0
0.004,0.013999999999999999,0.03,0.4,27.0,16.0,0
0.006999999999999999,0.034,0.006999999999999999,0.5,51.0,30.0,0
0.005,0.062,0.002,0.9,76.0,54.0,0
0.002,0.011000000000000001,0.033,0.5,52.0,38.0,0
0.006999999999999999,0.047,0.018000000000000002,0.4,49.0,23.0,0
0.004,0.045,0.005,0.9,67.0,31.0,0
0.006,0.016,0.057999999999999996,0.3,42.0,24.0,0
0.008,0.053,0.002,0.7,36.0,20.0,0
0.005,0.038,0.04,0.6,74.0,45.0,0
0.008,0.024,0.024,0.4,21.0,16.0,0
0.005,0.046,0.004,0.8,36.0,23.0,0
0.006999999999999999,0.015,0.043,0.4,31.0,22.0,0
0.006,0.065,0.003,0.7,27.0,22.0,0
0.003,0.03,0.017,0.5,28.0,18.0,0
0.003,0.022000000000000002,0.037000000000000005,0.2,19.0,14.0,0
0.004,0.006999999999999999,0.045,0.2,29.0,18.0,0
0.005,0.019,0.024,0.4,66.0,12.0,0
0.003,0.018000000000000002,0.022000000000000002,0.4,16.0,5.0,0
0.003,0.034,0.006,0.4,24.0,20.0,0
0.004,0.027000000000000003,0.02,0.4,50.0,17.0,0
0.006999999999999999,0.057,0.004,0.6,54.0,46.0,0
0.002,0.002,0.028999999999999998,0.2,39.0,16.0,0
0.004,0.015,0.08800000000000001,0.3,29.0,26.0,0
0.006,0.021,0.028999999999999998,0.4,35.0,23.0,0
0.006,0.018000000000000002,0.035,0.4,59.0,33.0,0
0.005,0.027999999999999997,0.025,0.5,52.0,44.0,0
0.008,0.033,0.037000000000000005,0.5,58.0,41.0,0
0.004,0.031,0.057999999999999996,0.4,47.0,22.0,0
0.004,0.025,0.064,0.5,96.0,41.0,0
0.005,0.046,0.005,0.4,40.0,27.0,0
0.003,0.016,0.054000000000000006,0.3,43.0,13.0,0
0.006,0.042,0.012,1.0,91.0,64.0,0
0.004,0.013999999999999999,0.037000000000000005,0.6,47.0,38.0,0
0.008,0.034,0.004,0.4,20.0,7.0,0
0.003,0.023,0.027999999999999997,0.3,22.0,14.0,0
0.002,0.012,0.042,0.3,18.0,5.0,0
0.006999999999999999,0.026000000000000002,0.009000000000000001,0.3,44.0,25.0,0
0.004,0.019,0.03,0.5,35.0,28.0,0
0.006999999999999999,0.036000000000000004,0.032,0.7,38.0,11.0,0
0.005,0.052000000000000005,0.006,0.6,80.0,47.0,0
0.003,0.006999999999999999,0.03,0.2,4.0,1.0,0
0.003,0.049,0.006999999999999999,0.6,58.0,49.0,0
0.004,0.013000000000000001,0.017,0.3,19.0,6.0,0
0.004,0.022000000000000002,0.04,0.5,25.0,18.0,0
0.005,0.06,0.001,1.0,54.0,37.0,0
0.006,0.024,0.013000000000000001,0.5,25.0,23.0,0
0.004,0.025,0.006,0.8,51.0,34.0,0
0.002,0.05,0.002,0.8,59.0,40.0,0
0.003,0.017,0.057,0.3,29.0,15.0,0
0.002,0.016,0.036000000000000004,0.5,38.0,19.0,0
0.003,0.040999999999999995,0.012,0.2,56.0,41.0,0
0.008,0.013000000000000001,0.02,0.5,36.0,24.0,0
0.002,0.042,0.011000000000000001,0.4,18.0,7.0,0
0.004,0.021,0.046,0.3,25.0,11.0,0
0.006999999999999999,0.025,0.013999999999999999,0.3,17.0,7.0,0
0.004,0.021,0.015,0.1,25.0,19.0,0
0.002,0.022000000000000002,0.018000000000000002,0.5,15.0,14.0,0
0.006,0.047,0.03,0.7,88.0,31.0,0
0.004,0.040999999999999995,0.002,0.7,33.0,24.0,0
0.005,0.006,0.062,0.3,16.0,8.0,0
0.003,0.026000000000000002,0.047,0.5,29.0,25.0,0
0.004,0.013000000000000001,0.027000000000000003,0.3,8.0,3.0,0
0.005,0.017,0.05,0.3,25.0,16.0,0
0.004,0.052000000000000005,0.003,0.6,75.0,36.0,0
0.006,0.034,0.023,0.7,102.0,60.0,0
0.006999999999999999,0.02,0.022000000000000002,0.1,41.0,20.0,0
0.006999999999999999,0.067,0.002,1.5,47.0,40.0,0
0.001,0.024,0.042,0.5,118.0,45.0,0
0.005,0.033,0.016,0.6,41.0,21.0,0
0.004,0.021,0.027000000000000003,0.4,22.0,25.0,0
0.006,0.02,0.012,0.4,42.0,36.0,0
0.003,0.027999999999999997,0.011000000000000001,0.3,27.0,6.0,0
0.003,0.034,0.004,0.6,52.0,33.0,0
0.003,0.036000000000000004,0.012,0.4,35.0,22.0,0
0.008,0.032,0.061,0.4,32.0,27.0,0
0.006,0.026000000000000002,0.04,0.4,40.0,24.0,0
0.004,0.013000000000000001,0.051,0.3,28.0,7.0,0
0.003,0.052000000000000005,0.008,0.6,52.0,27.0,0
0.006,0.043,0.001,1.0,82.0,51.0,0
0.005,0.034,0.018000000000000002,0.4,25.0,12.0,0
0.002,0.026000000000000002,0.024,0.8,-1.0,13.0,0
0.005,0.018000000000000002,0.054000000000000006,0.5,57.0,30.0,0
0.004,0.043,0.006,0.6,34.0,22.0,0
0.006,0.040999999999999995,0.002,0.8,39.0,24.0,0
0.004,0.033,0.017,0.2,33.0,14.0,0
0.004,0.033,0.05,0.4,52.0,18.0,0
0.004,0.049,0.002,0.5,23.0,13.0,0
0.003,0.013000000000000001,0.036000000000000004,0.4,56.0,24.0,0
0.004,0.017,0.039,0.4,31.0,8.0,0
0.004,0.054000000000000006,0.003,0.6,21.0,9.0,0
0.006999999999999999,0.023,0.03,0.6,107.0,72.0,0
0.006,0.04,0.022000000000000002,0.5,45.0,22.0,0
0.003,0.015,0.069,0.6,41.0,33.0,0
0.003,0.003,0.032,0.3,10.0,7.0,0
0.004,0.04,0.01,0.5,46.0,21.0,0
0.006,0.038,0.006,0.4,37.0,15.0,0
0.004,0.017,0.049,0.7,61.0,47.0,0
0.003,0.043,0.002,1.0,64.0,39.0,0
0.002,0.006,0.049,0.6,42.0,30.0,0
0.004,0.06,0.002,1.0,63.0,49.0,0
0.005,0.027999999999999997,0.017,0.3,12.0,5.0,0
0.004,0.01,0.024,0.4,32.0,22.0,0
0.003,0.008,0.07,0.4,42.0,31.0,0
0.005,0.009000000000000001,0.048,0.4,30.0,21.0,0
0.004,0.023,0.021,0.5,41.0,18.0,0
0.006999999999999999,0.057999999999999996,0.005,1.1,98.0,96.0,0
0.003,0.011000000000000001,0.037000000000000005,0.6,30.0,18.0,0
0.003,0.039,0.004,0.7,30.0,10.0,0
0.002,0.011000000000000001,0.032,0.2,8.0,2.0,0
0.005,0.039,0.008,0.4,33.0,17.0,0
0.004,0.038,0.008,0.2,39.0,27.0,0
0.003,0.009000000000000001,0.016,0.5,9.0,1.0,0
0.003,0.028999999999999998,0.036000000000000004,0.4,36.0,39.0,0
0.003,0.013000000000000001,0.04,0.3,11.0,6.0,0
0.005,0.049,0.01,0.5,71.0,28.0,0
0.004,0.045,0.005,0.7,68.0,43.0,0
0.005,0.037000000000000005,0.035,1.0,87.0,79.0,0
0.006,0.012,0.086,0.3,47.0,22.0,0
0.004,0.018000000000000002,0.055,0.3,30.0,16.0,0
0.005,0.013000000000000001,0.027000000000000003,0.5,32.0,14.0,0
0.006999999999999999,0.031,0.065,0.5,91.0,57.0,0
0.003,0.006,0.036000000000000004,0.3,18.0,14.0,0
0.006,0.039,0.026000000000000002,0.6,71.0,51.0,0
0.004,0.032,0.022000000000000002,0.4,59.0,48.0,0
0.006,0.027000000000000003,0.003,1.1,67.0,34.0,0
0.006,0.026000000000000002,0.011000000000000001,0.6,36.0,17.0,0
0.006999999999999999,0.037000000000000005,0.027999999999999997,0.4,60.0,39.0,0
0.002,0.026000000000000002,0.035,0.4,21.0,11.0,0
0.003,0.018000000000000002,0.015,0.3,34.0,20.0,0
0.006,0.006,0.057999999999999996,0.2,22.0,13.0,0
0.006,0.045,0.005,0.3,34.0,19.0,0
0.003,0.021,0.038,0.3,76.0,21.0,0
0.005,0.059000000000000004,0.003,1.0,125.0,88.0,0
0.003,0.033,0.025,0.5,23.0,16.0,0
0.003,0.015,0.063,0.5,27.0,20.0,0
0.002,0.023,0.015,0.3,19.0,7.0,0
0.006999999999999999,0.018000000000000002,0.064,0.6,63.0,38.0,0
0.003,0.011000000000000001,0.065,0.2,20.0,13.0,0
0.006999999999999999,0.03,0.07400000000000001,0.6,267.0,61.0,0
0.003,0.023,0.035,0.3,23.0,6.0,0
0.004,0.06,0.002,1.2,81.0,68.0,0
0.008,0.053,0.02,0.8,66.0,35.0,0
0.004,0.013000000000000001,0.03,0.4,39.0,27.0,0
0.004,0.071,0.01,0.7,78.0,59.0,0
0.005,0.018000000000000002,0.016,0.4,7.0,8.0,0
0.008,0.021,0.006,0.5,17.0,9.0,0
0.003,0.031,0.028999999999999998,0.4,20.0,13.0,0
0.002,0.012,0.027999999999999997,0.2,34.0,19.0,0
0.005,0.024,0.013999999999999999,0.5,32.0,18.0,0
0.003,0.017,0.042,0.3,20.0,13.0,0
0.004,0.02,0.03,0.5,55.0,38.0,0
0.003,0.013000000000000001,0.035,0.4,7.0,3.0,0
0.003,0.012,0.048,0.3,25.0,12.0,0
0.004,0.03,0.025,0.7,47.0,31.0,0
0.002,0.013000000000000001,0.049,0.3,13.0,9.0,0
0.002,0.031,0.043,0.4,21.0,13.0,0
0.004,0.012,0.044000000000000004,0.3,24.0,15.0,0
0.004,0.005,0.03,0.3,13.0,4.0,0
0.006,0.037000000000000005,0.009000000000000001,0.5,27.0,19.0,0
0.004,0.042,0.001,1.2,25.0,13.0,0
0.012,0.035,0.026000000000000002,0.5,52.0,38.0,0
0.002,0.026000000000000002,0.006,0.4,26.0,18.0,0
0.004,0.045,0.002,0.9,70.0,32.0,0
0.004,0.025,0.034,0.6,33.0,21.0,0
0.002,0.008,0.044000000000000004,0.3,8.0,4.0,0
0.005,0.028999999999999998,0.013000000000000001,0.4,43.0,12.0,0
0.004,0.021,0.034,0.3,12.0,14.0,0
0.004,0.057999999999999996,0.013000000000000001,0.8,29.0,14.0,0
0.003,0.037000000000000005,0.006,0.4,13.0,8.0,0
0.005,0.026000000000000002,0.027000000000000003,0.7,19.0,13.0,0
0.005,0.013999999999999999,0.02,0.6,84.0,37.0,0
0.003,0.013000000000000001,0.055,0.3,32.0,14.0,0
0.003,0.019,0.013000000000000001,0.4,24.0,15.0,0
0.004,0.013999999999999999,0.011000000000000001,0.6,21.0,14.0,0
0.003,0.037000000000000005,0.019,0.5,26.0,15.0,0
0.005,0.03,0.015,0.2,17.0,4.0,0
0.005,0.034,0.019,0.3,54.0,44.0,0
0.003,0.027999999999999997,0.017,0.3,35.0,7.0,0
0.003,0.019,0.044000000000000004,0.3,20.0,9.0,0
0.004,0.018000000000000002,0.017,0.3,23.0,12.0,0
0.004,0.05,0.003,0.8,58.0,28.0,0
0.003,0.05,0.008,0.5,30.0,12.0,0
0.003,0.015,0.06,0.4,18.0,10.0,0
0.005,0.042,0.002,1.9,94.0,72.0,0
0.005,0.07400000000000001,0.002,0.8,70.0,54.0,0
0.005,0.012,0.008,0.7,9.0,9.0,0
0.004,0.008,0.035,0.2,35.0,12.0,0
0.005,0.024,0.033,0.4,29.0,19.0,0
0.003,0.019,0.046,0.4,35.0,24.0,0
0.004,0.042,0.012,0.9,98.0,79.0,0
0.002,0.016,0.013999999999999999,0.3,12.0,12.0,0
0.002,0.016,0.013999999999999999,0.7,41.0,34.0,0
0.006,0.034,0.013999999999999999,0.6,73.0,54.0,0
0.004,0.042,0.002,0.9,28.0,8.0,0
0.002,0.025,0.005,0.4,21.0,12.0,0
0.003,0.021,0.003,0.3,33.0,21.0,0
0.004,0.019,0.02,0.2,24.0,19.0,0
